"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/VREditor/LaserPointer/M_LaserPointer-Core.M_LaserPointer-Core","21","4","4","1","4.274567","0","4"
"/Engine/VREditor/LaserPointer/M_LaserPointer-Outer.M_LaserPointer-Outer","21","4","4","1","4.115095","0","4"
"/Engine/EngineMaterials/DefaultDecalMaterial.DefaultDecalMaterial","21","6","6","1","5.640795","0","6"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","21","4","4","1","3.818350","0","4"
"/Engine/EngineMaterials/ScreenMaterial.ScreenMaterial","21","2","2","1","2.061783","0","2"
"/Engine/MaterialTemplates/PerfTricks/M_ContrastUsingLerp.M_ContrastUsingLerp","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/Utilities/ImageReflectionPreview.ImageReflectionPreview","21","2","2","1","1.916814","0","2"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Director_Mat.MAT_Groups_Director_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Event_Mat.MAT_Groups_Event_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Fade_Mat.MAT_Groups_Fade_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Float_Mat.MAT_Groups_Float_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Graph_Off_Mat.MAT_Groups_Graph_Off_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Trajectory_Off_Mat.MAT_Groups_Trajectory_Off_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Graph_On_Mat.MAT_Groups_Graph_On_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Trajectory_On_Mat.MAT_Groups_Trajectory_On_Mat","21","12","12","1","25.951168","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Left_Off_Mat.MAT_Groups_Left_Off_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Left_On_Mat.MAT_Groups_Left_On_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Move_Mat.MAT_Groups_Move_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Right_Off_Mat.MAT_Groups_Right_Off_Mat","21","16","16","1","0.000000","0","16"
"/Engine/Engine_MI_Shaders/M_Shader_SimpleTranslucent.M_Shader_SimpleTranslucent","21","4","4","1","3.610059","0","4"
"/Engine/EditorMaterials/WidgetGridVertexColorMaterial_Ma.WidgetGridVertexColorMaterial_Ma","21","2","2","1","1.928952","0","2"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","21","2","2","1","1.918018","0","2"
"/Engine/EngineMaterials/CubeMaterial.CubeMaterial","21","4","4","1","3.603116","0","4"
"/Engine/EngineDebugMaterials/LightmapResolutionMaterial.LightmapResolutionMaterial","21","434","434","1","713.996826","0","434"
"/DOWNSHOT_SDK/Refrences/Metal.Metal","21","12","12","1","26.914602","0","12"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Masked_Master_1sided.M_ES_Phong_Masked_Master_1sided","21","44","44","1","88.473907","0","44"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Masked_Master_2sided.M_ES_Phong_Masked_Master_2sided","21","44","44","1","81.338959","0","44"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Opaque_Master_01.M_ES_Phong_Opaque_Master_01","21","72","72","2","163.945984","0","72"
"/Engine/EngineResources/M_StreamingPause.M_StreamingPause","21","2","2","1","1.857697","0","2"
"/Engine/MaterialTemplates/VertexAnimation/AdvancedFlag.AdvancedFlag","21","26","26","1","59.652512","0","26"
"/Engine/MaterialTemplates/VertexAnimation/SimpleBuldge.SimpleBuldge","21","14","14","1","29.779842","0","14"
"/Engine/MaterialTemplates/VertexAnimation/SimpleRotation.SimpleRotation","21","14","14","1","28.905781","0","14"
"/Engine/MaterialTemplates/VertexAnimation/SimpleWave.SimpleWave","21","14","14","1","29.731928","0","14"
"/Engine/MaterialTemplates/VertexAnimation/SimpleWind.SimpleWind","21","26","26","1","57.388103","0","26"
"/Engine/Engine_MI_Shaders/M_Shader_SimpleMaskedTwoSided.M_Shader_SimpleMaskedTwoSided","21","28","28","1","61.204231","0","28"
"/Engine/Engine_MI_Shaders/M_Shader_Simple_CustomUV.M_Shader_Simple_CustomUV","21","24","24","1","56.851711","0","24"
"/Engine/MaterialTemplates/PerfTricks/M_SpecularUsingDiffuse.M_SpecularUsingDiffuse","21","12","12","1","27.232161","0","12"
"/Engine/MaterialTemplates/PerfTricks/Spherical2dReflection.Spherical2dReflection","21","12","12","1","26.421682","0","12"
"/Engine/MaterialTemplates/PerfTricks/VertexColorBlend.VertexColorBlend","21","12","12","1","26.682280","0","12"
"/Engine/Engine_MI_Shaders/M_Shader_PlanarMap.M_Shader_PlanarMap","21","24","24","1","56.144867","0","24"
"/Engine/MaterialTemplates/PerfTricks/VertexColorModulateTransition.VertexColorModulateTransition","21","12","12","1","26.439783","0","12"
"/Engine/EngineDebugMaterials/LightingModels/M_TextureDefinedSpecularReflecti.M_TextureDefinedSpecularReflecti","21","24","24","1","53.978123","0","24"
"/Engine/EditorMaterials/Cascade/CASC_RenderCross_MAT.CASC_RenderCross_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Cascade/CASC_CurveEd_MAT.CASC_CurveEd_MAT","21","12","12","1","26.515656","0","12"
"/Engine/EngineVolumetrics/Fogsheet/Materials/M_EV_FogSheet_1sided_Master_01_N.M_EV_FogSheet_1sided_Master_01_N","21","2","2","1","2.204487","0","2"
"/Engine/EngineVolumetrics/Fogsheet/Materials/M_EV_FogSheet_1sided_Master_Addi.M_EV_FogSheet_1sided_Master_Addi","21","2","2","1","1.040065","0","2"
"/Engine/EngineVolumetrics/Fogsheet/Materials/M_EV_FogSheet_1sided_Master_Ad_2.M_EV_FogSheet_1sided_Master_Ad_2","21","2","2","1","1.102208","0","2"
"/Engine/EngineVolumetrics/Fogsheet/Materials/M_EV_FogSheet_2sided_Master_Addi.M_EV_FogSheet_2sided_Master_Addi","21","2","2","1","1.148138","0","2"
"/Engine/EngineVolumetrics/Fogsheet/Materials/M_EV_FogSheet_Master_01.M_EV_FogSheet_Master_01","21","6","6","1","8.271765","0","6"
"/Engine/MaterialTemplates/PerfTricks/MultiChannelMask.MultiChannelMask","21","12","12","1","26.414192","0","12"
"/Engine/EngineMaterials/HighResScreenshotMask.HighResScreenshotMask","21","2","2","1","2.068918","0","2"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","21","36","36","1","39.107403","0","36"
"/Engine/EngineMaterials/WorldGridMaterial_Low.WorldGridMaterial_Low","21","24","24","1","55.328991","0","24"
"/Engine/EngineVolumetrics/Fogsheet/Materials/M_EV_FogSheet_1sided_Master_01.M_EV_FogSheet_1sided_Master_01","21","2","2","1","0.000000","0","2"
"/Engine/EngineMaterials/HighResScreenshot.HighResScreenshot","21","2","2","1","2.232574","0","2"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","21","7","7","1","0.000000","0","7"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER02.M_Procedural_Sky_MASTER02","21","72","72","3","120.526398","0","72"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER022.M_Procedural_Sky_MASTER022","21","24","24","1","0.000000","0","24"
"/Engine/EngineMeshes/M_Mat_UnrealTech.M_Mat_UnrealTech","21","24","24","1","56.332893","0","24"
"/Engine/EditorMaterials/Tick_Mat.Tick_Mat","21","6","6","1","5.255284","0","6"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Opaque_Liquid_Master_.M_ES_Phong_Opaque_Liquid_Master_","21","9","9","1","8.440012","0","9"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Translucent_Liquid_Ma.M_ES_Phong_Translucent_Liquid_Ma","21","9","9","1","6.499013","0","9"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Translucent_Liquid__2.M_ES_Phong_Translucent_Liquid__2","21","9","9","1","0.000000","0","9"
"/Engine/Engine_MI_Shaders/M_ES_Unlit_Translucent_Liquid_Ma.M_ES_Unlit_Translucent_Liquid_Ma","21","2","2","1","1.705289","0","2"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_ParticleReplay_Mat.MAT_Groups_ParticleReplay_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Toggle_Mat.MAT_Groups_Toggle_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Visibility_Mat.MAT_Groups_Visibility_Mat","21","16","16","1","0.000000","0","16"
"/Engine/EngineMaterials/SparseVolumeMaterial.SparseVolumeMaterial","21","6","6","1","7.233505","0","6"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","21","2","2","1","2.067959","0","2"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","21","6","6","3","5.939000","0","6"
"/Engine/EngineSky/M_AdvancedSkyDome.M_AdvancedSkyDome","21","4","4","1","4.923131","0","4"
"/Engine/EditorLandscapeResources/LandscapeGizmoHeight_Mat.LandscapeGizmoHeight_Mat","21","28","28","1","64.113350","0","28"
"/Engine/EditorLandscapeResources/CircleBrushMaterial.CircleBrushMaterial","21","10","10","5","10.301363","0","10"
"/Engine/EditorLandscapeResources/LandscapeGizmo_Mat.LandscapeGizmo_Mat","21","6","6","1","6.713158","0","6"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldRadiusPreview.M_FieldRadiusPreview","21","6","6","1","6.230522","0","6"
"/Engine/EngineSky/SkyAtmosphere/SkyAtmosphere_MaterialSkyDome.SkyAtmosphere_MaterialSkyDome","21","2","2","1","2.388724","0","2"
"/Engine/EditorShellMaterials/M_ShellMaster.M_ShellMaster","21","144","144","6","342.002472","0","144"
"/Engine/EditorMaterials/PersonaFloorMat.PersonaFloorMat","21","24","24","1","58.012939","0","24"
"/Engine/EditorLandscapeResources/LandscapeGizmoHeight_UnderMat.LandscapeGizmoHeight_UnderMat","21","2","2","1","1.877612","0","2"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","21","36","36","1","81.066566","0","36"
"/Engine/EngineDebugMaterials/HeatmapMaterial.HeatmapMaterial","21","2","2","1","1.742801","0","2"
"/Engine/EngineDebugMaterials/MaterialError_Mat.MaterialError_Mat","21","434","434","1","685.120117","0","434"
"/Engine/EditorMaterials/Cross_Mat.Cross_Mat","21","6","6","1","5.118263","0","6"
"/Engine/EditorMaterials/ThumbnailBack.ThumbnailBack","21","2","2","1","0.928017","0","2"
"/Engine/EditorMaterials/MatineeCam_mat.MatineeCam_mat","21","12","12","1","27.385714","0","12"
"/Engine/EditorMaterials/LevelTransformMaterial.LevelTransformMaterial","21","6","6","1","6.069023","0","6"
"/Engine/EditorMaterials/CheckMaterial.CheckMaterial","21","6","6","1","5.225907","0","6"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","21","2","2","1","2.313731","0","2"
"/Engine/EngineDebugMaterials/TangentColorMaterial.TangentColorMaterial","21","24","24","1","26.169399","0","24"
"/Engine/EngineMaterials/ColorGradingWheel.ColorGradingWheel","21","12","12","1","7.421482","0","12"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/TexturePaint_2Tex_Color.TexturePaint_2Tex_Color","21","36","36","1","82.654449","0","36"
"/Engine/EngineDebugMaterials/VertexPaint_2Tex_Color.VertexPaint_2Tex_Color","21","60","60","1","134.921524","0","60"
"/Engine/EngineDebugMaterials/VertexPaint_4Tex.VertexPaint_4Tex","21","60","60","1","134.583664","0","60"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Translucent_Master_01.M_ES_Phong_Translucent_Master_01","21","9","9","1","8.666038","0","9"
"/Engine/Engine_MI_Shaders/M_Shader_Complex.M_Shader_Complex","21","24","24","1","55.491367","0","24"
"/Engine/Engine_MI_Shaders/M_Shader_Medium.M_Shader_Medium","21","24","24","1","55.689377","0","24"
"/Engine/Engine_MI_Shaders/M_Shader_Simple.M_Shader_Simple","21","36","36","1","81.120934","0","36"
"/Engine/Engine_MI_Shaders/M_Shader_SimpleMasked.M_Shader_SimpleMasked","21","28","28","1","58.290215","0","28"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/3dParticleOpacity_Mat.3dParticleOpacity_Mat","21","6","6","1","11.057405","0","6"
"/DOWNSHOT_SDK/Refrences/Materials/Glow.Glow","21","4","4","1","3.698715","0","4"
"/DOWNSHOT_SDK/Refrences/Materials/GlowColor.GlowColor","21","2","2","1","1.915446","0","2"
"/DOWNSHOT_SDK/Refrences/BloomFunctions/Demo/GlowDimTest.GlowDimTest","21","2","2","1","1.641906","0","2"
"/DOWNSHOT_SDK/Refrences/BloomFunctions/Demo/GlowTest.GlowTest","21","2","2","1","1.731788","0","2"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","21","96","96","2","229.162170","96","288"
"/Engine/EditorLandscapeResources/FoliageBrushSphereMaterial.FoliageBrushSphereMaterial","21","2","2","1","2.218203","0","2"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/GradientMap_Multi_Example.GradientMap_Multi_Example","21","12","12","1","26.590055","0","12"
"/Engine/MaterialTemplates/Chromakeying/M_ColorDifferenceKey.M_ColorDifferenceKey","21","2","2","1","1.762852","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/M_RenderCustomHeightmap_01.M_RenderCustomHeightmap_01","21","2","2","1","2.121951","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_FlipbookLocalCoordinateTest_01.M_FlipbookLocalCoordinateTest_01","21","2","2","1","2.033661","0","2"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","21","2","2","1","2.254386","0","2"
"/Engine/BufferVisualization/CustomStencil.CustomStencil","21","2","2","1","0.000000","0","2"
"/Engine/EditorMaterials/Thumbnails/FloorPlaneMaterial.FloorPlaneMaterial","21","24","24","1","53.833633","0","24"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","21","24","24","1","0.000000","0","24"
"/Engine/ArtTools/RenderToTexture/Materials/M_DebugSphereBounds_01.M_DebugSphereBounds_01","21","2","2","1","2.233544","0","2"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/FlowMaps.FlowMaps","21","12","12","1","26.141537","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/M_CompareUVtoLocalSpaceDensity_01.M_CompareUVtoLocalSpaceDensity_01","21","28","28","2","62.477512","0","28"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_FlipBookCounter_01.M_FlipBookCounter_01","21","12","12","1","25.411819","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_FlipbookPreview_01.M_FlipbookPreview_01","21","2","2","1","2.594989","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/M_RenderNormalizedDepth_01.M_RenderNormalizedDepth_01","21","6","6","1","7.323542","0","6"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","21","40","40","6","16.520721","0","40"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/StaticMeshDecal.StaticMeshDecal","21","2","2","1","2.424930","0","2"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","21","4","4","1","3.510657","0","4"
"/DOWNSHOT_SDK/Refrences/FloorGrid.FloorGrid","21","24","24","1","52.149132","0","24"
"/DOWNSHOT_SDK/Refrences/Materials/GridGlass.GridGlass","21","2","2","1","2.053055","0","2"
"/DOWNSHOT_SDK/Refrences/Materials/GridShapes.GridShapes","21","24","24","1","55.975441","0","24"
"/DOWNSHOT_SDK/Refrences/Materials/GridWall.GridWall","21","30","30","1","11.631850","0","30"
"/DOWNSHOT_SDK/Refrences/Materials/GridWallCubemap.GridWallCubemap","21","10","10","1","11.551242","0","10"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_RenderMotionVectors.M_RenderMotionVectors","21","24","24","4","7.163513","0","24"
"/Engine/EditorMaterials/LevelGridMaterial2.LevelGridMaterial2","21","6","6","1","5.291605","0","6"
"/Engine/MapTemplates/MASTER_Sky_Material.MASTER_Sky_Material","21","2","2","1","2.899910","0","2"
"/Engine/EditorMaterials/LevelGridMaterial.LevelGridMaterial","21","6","6","1","4.744324","0","6"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/PivotPainter2/SimplePivotPainterExampleMat.SimplePivotPainterExampleMat","21","54","54","2","56.544022","0","54"
"/InterchangeAssets/gltf/M_Default.M_Default","21","136","136","6","271.329102","0","136"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","21","136","136","6","327.654602","0","136"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","21","136","136","6","320.631897","0","136"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","21","40","40","2","134.008591","0","40"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","21","136","136","6","256.169403","0","136"
"/DOWNSHOT_SDK/Refrences/BloomFunctions/Demo/MaskTest.MaskTest","21","2","2","1","1.877163","0","2"
"/Engine/EditorMaterials/HelpActorMaterial.HelpActorMaterial","21","18","18","1","18.096174","0","18"
"/Engine/ArtTools/RenderToTexture/Materials/Imposters/M_ImposterTest_01.M_ImposterTest_01","21","60","60","2","125.763855","0","60"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/TextureBasedWPO/TextureBasedMorphDemo.TextureBasedMorphDemo","21","14","14","1","30.143272","0","14"
