"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/VREditor/Fonts/VRTextMaterial.VRTextMaterial","21","10","10","2","5.385786","0","10"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","21","24","24","1","5.114418","0","24"
"/Engine/VREditor/WorldMovementGrid/GridMaterial.GridMaterial","21","2","2","1","1.467774","0","2"
"/Engine/EditorShapes/Materials/M_ShapeMaster.M_ShapeMaster","21","24","24","1","4.755761","0","24"
"/Engine/EditorMaterials/MatineeGroups/MAT_ColorTrack_Mat.MAT_ColorTrack_Mat","21","2","2","1","1.526520","0","2"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Anim_Mat.MAT_Groups_Anim_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster_Mat.MAT_Groups_AudioMaster_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","21","36","36","1","6.408219","0","36"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Director_Mat.MAT_Groups_Director_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Event_Mat.MAT_Groups_Event_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Fade_Mat.MAT_Groups_Fade_Mat","21","12","12","1","1.592338","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Float_Mat.MAT_Groups_Float_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Graph_Off_Mat.MAT_Groups_Graph_Off_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Trajectory_Off_Mat.MAT_Groups_Trajectory_Off_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Graph_On_Mat.MAT_Groups_Graph_On_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Trajectory_On_Mat.MAT_Groups_Trajectory_On_Mat","21","12","12","1","1.484210","0","12"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Left_Off_Mat.MAT_Groups_Left_Off_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Left_On_Mat.MAT_Groups_Left_On_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Move_Mat.MAT_Groups_Move_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Right_Off_Mat.MAT_Groups_Right_Off_Mat","21","18","18","1","0.000000","0","18"
"/Engine/MaterialTemplates/PerfTricks/MultiChannelMask.MultiChannelMask","21","12","12","1","2.020890","0","12"
"/Engine/EditorMaterials/Cascade/CASC_RenderCross_MAT.CASC_RenderCross_MAT","21","6","6","1","1.796584","0","6"
"/Engine/EditorMaterials/Cascade/CASC_CurveEd_MAT.CASC_CurveEd_MAT","21","12","12","1","1.551921","0","12"
"/Engine/EditorMaterials/Cascade/CASC_RenderLights_MAT.CASC_RenderLights_MAT","21","6","6","1","1.575450","0","6"
"/Engine/EditorMaterials/Cascade/CASC_ModuleDisable_MAT.CASC_ModuleDisable_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Matinee/MAT_EnableTrack_Mat.MAT_EnableTrack_Mat","21","12","12","1","0.000000","0","12"
"/Engine/EditorMaterials/Cascade/CASC_ModuleEnable_MAT.CASC_ModuleEnable_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Cascade/CASC_RenderNone_MAT.CASC_RenderNone_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Cascade/CASC_RenderNormal_MAT.CASC_RenderNormal_MAT","21","6","6","1","0.000000","0","6"
"/Engine/EditorMaterials/Cascade/CASC_RenderPoint_MAT.CASC_RenderPoint_MAT","21","6","6","1","0.000000","0","6"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER02.M_Procedural_Sky_MASTER02","21","72","72","3","9.748356","16","72"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER022.M_Procedural_Sky_MASTER022","21","24","24","1","0.000000","0","24"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","21","48","48","1","28.460316","0","48"
"/Engine/EngineMaterials/WorldGridMaterial_Low.WorldGridMaterial_Low","21","24","24","1","3.141527","0","24"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","21","2","2","1","0.000000","0","2"
"/Engine/EngineDebugMaterials/TangentColorMaterial.TangentColorMaterial","21","24","24","1","3.017300","0","24"
"/Engine/EngineResources/M_StreamingPause.M_StreamingPause","21","2","2","1","1.512091","0","2"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","21","2","2","1","1.637743","0","2"
"/Engine/EngineMaterials/CubeMaterial.CubeMaterial","21","4","4","1","3.105195","0","4"
"/Engine/EngineDebugMaterials/LightmapResolutionMaterial.LightmapResolutionMaterial","21","478","478","1","108.854912","0","478"
"/Engine/EngineDebugMaterials/BoneWeightMaterial.BoneWeightMaterial","21","36","36","1","4.831465","0","36"
"/Engine/EngineDebugMaterials/HeatmapMaterial.HeatmapMaterial","21","2","2","1","1.761251","0","2"
"/Engine/EngineDebugMaterials/MaterialError_Mat.MaterialError_Mat","21","478","478","1","109.602959","0","478"
"/Engine/MaterialTemplates/VertexAnimation/AdvancedFlag.AdvancedFlag","21","28","28","1","7.462923","0","28"
"/Engine/MaterialTemplates/VertexAnimation/SimpleBuldge.SimpleBuldge","21","16","16","1","3.703514","0","16"
"/Engine/MaterialTemplates/VertexAnimation/SimpleRotation.SimpleRotation","21","16","16","1","3.866584","0","16"
"/Engine/MaterialTemplates/VertexAnimation/SimpleWave.SimpleWave","21","16","16","1","3.843100","0","16"
"/Engine/MaterialTemplates/VertexAnimation/SimpleWind.SimpleWind","21","28","28","1","7.164628","0","28"
"/Engine/MaterialTemplates/PerfTricks/M_SpecularUsingDiffuse.M_SpecularUsingDiffuse","21","12","12","1","1.647174","0","12"
"/Engine/MaterialTemplates/PerfTricks/Spherical2dReflection.Spherical2dReflection","21","12","12","1","1.580687","0","12"
"/Engine/MaterialTemplates/PerfTricks/VertexColorBlend.VertexColorBlend","21","12","12","1","1.578919","0","12"
"/Engine/MaterialTemplates/PerfTricks/VertexColorModulateTransition.VertexColorModulateTransition","21","12","12","1","1.480079","0","12"
"/Engine/EngineDebugMaterials/LightingModels/M_TextureDefinedSpecularReflecti.M_TextureDefinedSpecularReflecti","21","24","24","1","4.778956","0","24"
"/Engine/EngineSky/M_AdvancedSkyDome.M_AdvancedSkyDome","21","8","8","1","12.411643","0","8"
"/Engine/EngineMaterials/HighResScreenshot.HighResScreenshot","21","2","2","1","1.510329","0","2"
"/Engine/EngineMaterials/HighResScreenshotMask.HighResScreenshotMask","21","2","2","1","1.484615","0","2"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","21","7","7","1","0.000000","0","7"
"/Engine/EditorMaterials/Tick_Mat.Tick_Mat","21","8","8","1","3.546537","0","8"
"/DOWNSHOT_SDK/Refrences/Metal.Metal","21","12","12","1","1.499278","0","12"
"/Engine/EditorMaterials/WidgetGridVertexColorMaterial_Ma.WidgetGridVertexColorMaterial_Ma","21","2","2","1","1.584136","0","2"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Opaque_Liquid_Master_.M_ES_Phong_Opaque_Liquid_Master_","21","9","9","1","2.989005","0","9"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Translucent_Liquid_Ma.M_ES_Phong_Translucent_Liquid_Ma","21","9","9","1","0.000000","0","9"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Translucent_Liquid__2.M_ES_Phong_Translucent_Liquid__2","21","9","9","1","0.000000","0","9"
"/Engine/Engine_MI_Shaders/M_ES_Unlit_Translucent_Liquid_Ma.M_ES_Unlit_Translucent_Liquid_Ma","21","2","2","1","1.596877","0","2"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Masked_Master_1sided.M_ES_Phong_Masked_Master_1sided","21","48","48","1","10.341972","0","48"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Masked_Master_2sided.M_ES_Phong_Masked_Master_2sided","21","48","48","1","1.861483","0","48"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Opaque_Master_01.M_ES_Phong_Opaque_Master_01","21","72","72","2","12.065084","0","72"
"/Engine/Engine_MI_Shaders/M_ES_Phong_Translucent_Master_01.M_ES_Phong_Translucent_Master_01","21","9","9","1","3.186529","0","9"
"/Engine/Engine_MI_Shaders/M_Shader_Complex.M_Shader_Complex","21","24","24","1","4.566003","0","24"
"/Engine/Engine_MI_Shaders/M_Shader_Medium.M_Shader_Medium","21","24","24","1","4.531620","0","24"
"/Engine/Engine_MI_Shaders/M_Shader_Simple.M_Shader_Simple","21","36","36","1","6.255507","0","36"
"/Engine/Engine_MI_Shaders/M_Shader_SimpleMasked.M_Shader_SimpleMasked","21","30","30","1","6.761088","0","30"
"/Engine/Engine_MI_Shaders/M_Shader_SimpleMaskedTwoSided.M_Shader_SimpleMaskedTwoSided","21","30","30","1","6.599168","0","30"
"/Engine/Engine_MI_Shaders/M_Shader_Simple_CustomUV.M_Shader_Simple_CustomUV","21","24","24","1","4.929195","0","24"
"/Engine/EngineDebugMaterials/TexturePaint_2Tex_Color.TexturePaint_2Tex_Color","21","36","36","1","6.140795","0","36"
"/Engine/EngineMaterials/ColorGradingWheel.ColorGradingWheel","21","12","12","1","1.504750","0","12"
"/Engine/EngineMaterials/SparseVolumeMaterial.SparseVolumeMaterial","21","6","6","1","1.559253","0","6"
"/Engine/EditorMaterials/PersonaFloorMat.PersonaFloorMat","21","24","24","1","4.578694","0","24"
"/Engine/EditorShellMaterials/M_ShellMaster.M_ShellMaster","21","144","144","6","29.178993","42","144"
"/Engine/EngineMeshes/M_Mat_UnrealTech.M_Mat_UnrealTech","21","24","24","1","4.684880","0","24"
"/Engine/EditorMaterials/Cross_Mat.Cross_Mat","21","8","8","1","3.533145","0","8"
"/Engine/EditorLandscapeResources/LandscapeGizmoHeight_UnderMat.LandscapeGizmoHeight_UnderMat","21","2","2","1","1.486926","0","2"
"/Engine/EditorMaterials/ThumbnailBack.ThumbnailBack","21","4","4","1","0.000000","0","4"
"/Engine/EditorMaterials/MatineeCam_mat.MatineeCam_mat","21","12","12","1","1.495879","0","12"
"/Engine/EditorMaterials/LevelTransformMaterial.LevelTransformMaterial","21","6","6","1","1.622063","0","6"
"/Engine/EditorMaterials/CheckMaterial.CheckMaterial","21","8","8","1","3.850709","0","8"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","21","2","2","1","1.547677","0","2"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","21","2","2","1","1.744000","0","2"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","21","6","6","3","4.707961","0","6"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_ParticleReplay_Mat.MAT_Groups_ParticleReplay_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Toggle_Mat.MAT_Groups_Toggle_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EditorMaterials/MatineeGroups/MAT_Groups_Visibility_Mat.MAT_Groups_Visibility_Mat","21","18","18","1","0.000000","0","18"
"/Engine/EngineDebugMaterials/VertexPaint_2Tex_Color.VertexPaint_2Tex_Color","21","60","60","1","11.031870","0","60"
"/Engine/EngineDebugMaterials/VertexPaint_4Tex.VertexPaint_4Tex","21","60","60","1","10.933389","0","60"
"/Engine/Engine_MI_Shaders/M_Shader_PlanarMap.M_Shader_PlanarMap","21","24","24","1","4.789755","0","24"
"/Engine/Engine_MI_Shaders/M_Shader_SimpleTranslucent.M_Shader_SimpleTranslucent","21","4","4","1","3.127457","0","4"
"/Engine/EditorLandscapeResources/LandscapeGizmoHeight_Mat.LandscapeGizmoHeight_Mat","21","30","30","1","7.335567","0","30"
"/Engine/EditorLandscapeResources/LandscapeGizmo_Mat.LandscapeGizmo_Mat","21","8","8","1","3.706653","5","8"
"/Engine/EditorResources/FieldNodes/_Resources/M_FieldRadiusPreview.M_FieldRadiusPreview","21","6","6","1","1.593519","0","6"
"/Engine/EngineSky/SkyAtmosphere/SkyAtmosphere_MaterialSkyDome.SkyAtmosphere_MaterialSkyDome","21","2","2","1","3.076928","0","2"
"/Engine/EditorLandscapeResources/CircleBrushMaterial.CircleBrushMaterial","21","10","10","5","8.076496","0","10"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/3dParticleOpacity_Mat.3dParticleOpacity_Mat","21","12","12","1","14.526105","3","12"
"/DOWNSHOT_SDK/Refrences/Materials/GlowColor.GlowColor","21","2","2","1","1.751276","0","2"
"/DOWNSHOT_SDK/Refrences/BloomFunctions/Demo/GlowDimTest.GlowDimTest","21","2","2","1","1.680097","0","2"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","21","96","96","2","24.650515","567","288"
"/DOWNSHOT_SDK/Refrences/Materials/Glow.Glow","21","4","4","1","3.315304","0","4"
"/DOWNSHOT_SDK/Refrences/BloomFunctions/Demo/GlowTest.GlowTest","21","2","2","1","1.656411","0","2"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/GradientMap_Multi_Example.GradientMap_Multi_Example","21","12","12","1","1.596422","0","12"
"/Engine/EditorLandscapeResources/FoliageBrushSphereMaterial.FoliageBrushSphereMaterial","21","2","2","1","1.592820","0","2"
"/Engine/MaterialTemplates/Chromakeying/M_ColorDifferenceKey.M_ColorDifferenceKey","21","2","2","1","1.689027","0","2"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","21","52","52","6","6.175460","0","52"
"/Engine/ArtTools/RenderToTexture/Materials/M_RenderNormalizedDepth_01.M_RenderNormalizedDepth_01","21","8","8","1","3.983980","5","8"
"/Engine/ArtTools/RenderToTexture/Materials/M_RenderCustomHeightmap_01.M_RenderCustomHeightmap_01","21","2","2","1","1.473968","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_FlipbookLocalCoordinateTest_01.M_FlipbookLocalCoordinateTest_01","21","2","2","1","1.555946","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/M_CompareUVtoLocalSpaceDensity_01.M_CompareUVtoLocalSpaceDensity_01","21","32","32","2","8.122334","0","32"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_FlipBookCounter_01.M_FlipBookCounter_01","21","12","12","1","1.716407","0","12"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_FlipbookPreview_01.M_FlipbookPreview_01","21","2","2","1","1.819013","1","2"
"/Engine/BufferVisualization/CustomStencil.CustomStencil","21","2","2","1","0.000000","0","2"
"/Engine/EditorMaterials/Thumbnails/FloorPlaneMaterial.FloorPlaneMaterial","21","24","24","1","4.739685","0","24"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","21","24","24","1","0.000000","0","24"
"/Engine/ArtTools/RenderToTexture/Materials/M_DebugSphereBounds_01.M_DebugSphereBounds_01","21","2","2","1","1.793306","0","2"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/FlowMaps.FlowMaps","21","12","12","1","1.676956","0","12"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","21","2","2","1","1.481053","0","2"
"/Engine/EditorMaterials/LevelGridMaterial2.LevelGridMaterial2","21","8","8","1","3.957966","0","8"
"/Engine/EditorMaterials/LevelGridMaterial.LevelGridMaterial","21","8","8","1","3.698714","0","8"
"/Engine/MapTemplates/MASTER_Sky_Material.MASTER_Sky_Material","21","2","2","1","1.499521","1","2"
"/Engine/EditorMaterials/GeometryCollection/SelectedGeometryMaterial.SelectedGeometryMaterial","21","4","4","1","3.298852","0","4"
"/DOWNSHOT_SDK/Refrences/FloorGrid.FloorGrid","21","24","24","1","4.662946","0","24"
"/DOWNSHOT_SDK/Refrences/Materials/GridGlass.GridGlass","21","2","2","1","0.000000","0","2"
"/DOWNSHOT_SDK/Refrences/Materials/GridShapes.GridShapes","21","24","24","1","4.480715","0","24"
"/DOWNSHOT_SDK/Refrences/Materials/GridWall.GridWall","21","40","40","1","7.795641","0","40"
"/DOWNSHOT_SDK/Refrences/Materials/GridWallCubemap.GridWallCubemap","21","10","10","1","7.785921","0","10"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/StaticMeshDecal.StaticMeshDecal","21","2","2","1","1.625419","0","2"
"/Engine/ArtTools/RenderToTexture/Materials/Flipbooks/M_RenderMotionVectors.M_RenderMotionVectors","21","32","32","4","3.553371","0","32"
"/DOWNSHOT_SDK/Refrences/BloomFunctions/Demo/MaskTest.MaskTest","21","2","2","1","1.460301","0","2"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/PivotPainter2/SimplePivotPainterExampleMat.SimplePivotPainterExampleMat","21","58","58","2","6.414187","0","58"
"/InterchangeAssets/gltf/M_Default.M_Default","21","148","148","6","6.124022","0","148"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","21","148","148","6","6.098101","0","148"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","21","40","40","2","0.000000","0","40"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","21","148","148","6","5.874659","0","148"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/TextureBasedWPO/TextureBasedMorphDemo.TextureBasedMorphDemo","21","16","16","1","3.527019","0","16"
"/Engine/EditorMaterials/HelpActorMaterial.HelpActorMaterial","21","24","24","1","11.480503","0","24"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","21","148","148","6","5.933634","0","148"
"/Engine/ArtTools/RenderToTexture/Materials/Imposters/M_ImposterTest_01.M_ImposterTest_01","21","68","68","2","14.999775","0","68"
